gene,ppi_degree,phenotype_degree,ppi_betweenness,phenotype_betweenness,module_multiplex,module_ppi,module_phenotype,e1,e2,e3,e4,a1,a2,a3,as,common,common_all,a_specific,e_specific,annotated_type
SLC8A1,4,98,6.845151853357904e-05,0.011304077756727348,13,5,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
SLC9A1,12,111,0.0017054902157836401,0.014775887866833783,13,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SLC9A6,0,29,0.0,6.282506578049305e-07,13,107,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism 1"
SLC9A9,0,40,0.0,0.00030779784022336366,13,207,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism 3"
SLCO1B3,0,44,0.0,0.0012335146752070255,13,188,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
SLCO1B7,0,41,0.0,0.0009668066738296729,13,281,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
SLITRK5,1,0,0.0,0.0,6,7,213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
SMAD4,32,6,0.006566123764999169,0.00017452560715591436,1,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
SMARCA2,17,2,0.00015850372731858133,0.00016080323827905547,4,2,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism S"
SMARCA4,35,15,0.004726658693928524,0.02186375877303638,4,2,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism 2"
SMARCB1,23,14,0.0014227987891807022,0.0001526914958138086,4,2,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SMARCC2,20,10,0.000709930817711928,1.375170607103444e-07,4,2,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 1
SMARCE1,21,16,0.0007214138795044656,0.0001729032090537026,4,2,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SMC1A,30,10,0.0027514904734564174,4.1840517044563827e-05,5,3,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism S"
SMC3,32,11,0.0033917642339085967,0.0005210062331630053,5,3,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,"Autism 3, Autism S"
SMG6,8,6,0.00015646754818207466,0.0010345776399956696,10,10,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
SMG9,6,3,0.0,0.0008175389259229974,10,10,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SMS,1,0,0.0,0.0,14,12,118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SMURF1,35,34,0.0018604857090605972,0.003003784151530311,12,12,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
SNAP25,46,7,0.012456123003367322,0.00012814223773234665,6,8,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 4, Autism 3"
SND1,13,0,0.0015304445796728542,0.0,1,1,267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
SNIP1,5,0,0.00018776940338196649,0.0,10,2,149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 2
SNRPN,17,25,0.0019950013335283453,0.005753772466634705,6,10,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SNTG2,3,2,0.0,8.665869689222041e-05,3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
SNX14,0,9,0.0,0.001247153358781342,7,321,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism S"
SNX5,10,5,0.0006058144047346609,0.0004635984605985932,8,8,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
SOBP,0,0,0.0,0.0,32,66,109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SOD1,12,4,0.008594854384872532,0.0098870429187989,2,4,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
SON,1,0,0.0,0.0,4,2,393,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 4, Autism 1"
SOX2,20,19,0.0030161074594695996,0.006654246630328611,1,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SOX5,2,0,5.897228540225307e-05,0.0,14,5,389,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism 1"
SPARCL1,12,5,0.0,0.0,1,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
SPAST,3,4,0.0002482898557054916,0.0016364530224530981,5,13,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 1
SPATA5,0,3,0.0,0.0,5,215,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 2
SPEN,6,12,0.00011500697145305072,0.0,10,2,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
SPP2,14,8,0.0010422913492213546,6.974299438833559e-05,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
SPR,6,1,0.00046047186019562567,0.0,2,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SPTAN1,40,104,0.01367620296383903,0.012346864078079067,1,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 1
SPTLC2,1,1,0.0,0.0,2,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SQSTM1,8,1,0.0007052485782936144,0.0,8,15,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
SRCAP,8,0,0.00021922633824825784,0.0,4,2,191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 1
SRGAP2,8,6,0.0007722503032150599,8.681433396663439e-05,11,1,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
SRGAP3,7,8,0.0005094940484693365,0.0018517773107011681,11,1,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
SRPX2,2,4,0.00012350474220096524,0.0006266437203900674,6,5,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 2
SRSF11,17,7,0.0013411033793866104,0.001252935207233158,10,10,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
SSPO,0,1,0.0,0.0,3,316,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
SSR4,1,13,0.0,1.2363758247822144e-05,7,10,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SSRP1,10,11,0.0016044495154454467,0.0006288847090688217,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
ST3GAL3,3,42,0.004703083476293778,0.022553451021089802,7,18,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 1
ST3GAL5,2,1,0.0009433670364729625,0.0,7,11,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 1
ST5,1,0,0.0,0.0,6,5,154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
ST7,0,0,0.0,0.0,71,155,227,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 4, Autism 3"
ST8SIA2,3,11,2.2202558245085973e-05,0.003133782602862127,7,8,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 4, Autism 2"
STAG1,27,6,0.0015719429025840162,1.2605730565114899e-06,5,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Autism S
STAMBP,2,0,0.0007201022822399467,0.0,5,13,268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 2
STAT1,30,50,0.009455883372035285,0.0008434082901663419,1,15,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
STAT2,16,39,0.0008886188137586361,0.0011934942605759604,1,15,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
STK11,13,3,0.0029849059114219843,0.00163714060775665,1,1,33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
STK39,2,2,0.00047133972558470536,1.0931118921697722e-06,13,17,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
STRADA,3,1,2.384596793027788e-06,0.0,8,1,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 2
STT3A,7,23,6.747794662363693e-05,0.0001329661718044723,7,11,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
STT3B,5,16,2.1655292601142942e-05,5.21468998843996e-05,7,11,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
STX1A,34,8,0.003889873706646947,0.0,6,8,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
STX1B,11,12,0.00030117723102414753,6.384233837706959e-05,6,8,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 1
STXBP1,24,25,0.002839523675848821,0.0009011124369483031,6,8,14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"Epilepsy 1, Autism 1"
STXBP5,4,0,0.0,0.0,6,8,441,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
STYK1,1,4,0.0,4.583902023678146e-07,6,10,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
STYXL1,0,0,0.0,0.0,113,233,332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
SUCLA2,13,2,0.003610133338811966,0.0,2,9,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SUCO,0,0,0.0,0.0,42,86,136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
SV2A,5,9,3.092149492812325e-07,0.000943337683060006,6,8,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
SVIL,3,0,2.5680770822557654e-05,0.0,1,2,162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
SYAP1,0,0,0.0,0.0,46,91,144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
SYN1,21,4,0.0009366938422696155,7.230777322857051e-05,6,8,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 2, Autism 3"
SYN2,11,4,1.1201166738174741e-06,0.0,6,8,13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 4, Autism 3"
SYNCRIP,7,12,0.0006730731347052461,0.0,10,10,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
SYNE1,8,0,8.947843732568181e-05,0.0,5,3,263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,"Autism 3, Autism S"
SYNGAP1,11,29,0.0021063651574842706,0.0003886914798386897,6,7,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism 1"
SYNJ1,25,11,0.0011137109580792806,0.0008704387739081385,8,8,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism 3"
SYP,19,18,0.0013946630058557447,1.8618298707923705e-05,6,8,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SYT1,38,1,0.003522679522076368,0.0,6,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Autism S
SYT14,1,2,0.0,0.0016364530224530981,6,8,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
SYT17,1,0,0.0,0.0,6,8,164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
SYT2,27,3,0.000867329116150902,3.9787797571217977e-07,8,8,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
SZT2,4,18,0.0004398603713478873,0.0007483033414154648,3,13,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 1
TAF1,10,1,0.00028559242091692353,0.0,4,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism S"
TAF1C,10,1,9.17509172232169e-05,0.0,4,2,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
TAF6,12,2,0.0009992544858100662,0.0,4,2,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
TANC2,0,3,0.0,0.00039111475167324076,3,176,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 1
TANGO2,0,1,0.0,0.0,9,266,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TAOK1,20,6,0.0009433670364729625,0.001989273643007229,5,3,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 1
TAOK2,1,3,0.0,0.0006534314746005796,5,3,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
TAP1,5,1,1.5573291573448015e-05,0.0,1,15,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
TBC1D23,0,3,0.0,0.00163714060775665,10,82,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Autism S
TBC1D24,0,0,0.0,0.0,63,135,201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 1
TBC1D31,2,11,0.0,0.0012308426735101196,5,3,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
TBC1D5,2,1,0.0,0.0,8,12,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
TBCD,7,1,3.563953889327988e-05,0.0,5,3,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
TBCK,0,1,0.0,0.0,10,324,68,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism 1"
TBL1X,22,101,0.002548640000691405,0.004052209070575662,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
TBL1XR1,19,5,0.0009456826859000338,0.002736651976757815,1,2,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 4, Autism 2"
TBP,22,1,0.0043234532076806345,0.0,4,2,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TBR1,10,3,0.005111959963863957,0.0008175389259229974,7,5,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 1
TBX1,2,1,0.00028338806371779393,0.0,1,1,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Autism S
TCF20,2,3,0.0009433670364729625,2.062755910655166e-06,12,2,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 1
TCF4,9,0,0.0009715345994251029,0.0,1,2,139,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism 1"
TCF7L2,19,92,0.0026258171098445826,0.0003907573751292637,1,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
TDO2,2,0,0.0003164661812407508,0.0,2,4,308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
TDP1,3,0,3.0960428711337184e-06,0.0,4,2,212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TDP2,3,6,0.0001207041328947656,0.0,4,2,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TECPR2,0,1,0.0,0.0,5,234,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TECTA,8,1,0.0,0.0,11,16,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
TELO2,4,11,0.001005070654528154,0.0006526293840381962,4,2,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TENM2,0,0,0.0,0.0,155,331,453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
TERB2,0,0,0.0,0.0,19,32,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
TERF2,8,3,0.00017916332916810017,5.875276724802848e-05,5,3,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
TET2,5,1,0.0001864160024579665,0.0,4,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
THAP1,5,3,0.0006789632516766466,0.0008189140965301009,3,4,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
THBS1,20,128,0.004593921091675239,0.016367307296066506,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
THOC2,11,1,0.0010493375540624034,0.0,10,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
THRA,8,3,0.00010320663642241916,4.583902023678146e-07,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
THRB,7,3,8.765758221119979e-05,2.291951011839073e-07,1,2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TICAM1,5,3,2.6252997792556182e-05,0.0,1,15,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TK2,1,0,0.0,0.0,2,9,377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
TLK2,1,1,0.0,0.0,3,3,49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 1
TM4SF19,0,0,0.0,0.0,119,250,359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
TM4SF20,0,0,0.0,0.0,135,285,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Autism S
TMEM139,0,0,0.0,0.0,29,60,102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
TMEM39B,0,0,0.0,0.0,74,158,234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
TMEM70,4,3,0.0001452770354227129,0.00040911325561327454,2,9,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TMLHE,0,19,0.0,1.851704999239429e-05,6,270,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism 2"
TNFAIP6,9,5,0.0002907567450687891,0.003599855985938541,1,13,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
TNK2,3,3,0.00011022191185378963,7.547595359724431e-07,1,1,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
TNRC6B,17,46,0.00026088631318401415,0.0003344318337565885,1,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
TOP3B,0,14,0.0,0.0010772617842228903,4,306,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
TOR1A,3,6,0.0,0.0028384023926600398,3,4,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
TPK1,0,25,0.0,6.786739679752768e-05,2,206,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TPO,3,0,0.0002149319145259169,0.0,2,4,379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
TPP1,8,11,0.00029249939005055386,0.0,8,16,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TRAF3,8,79,0.00020625117633536814,0.0015699659405220257,1,15,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TRAF7,27,2,0.0,0.0004732902317206125,12,12,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,"Autism 3, Autism S"
TRAPPC11,3,0,0.0,0.0,7,5,150,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TRAPPC6B,9,7,0.0002983036629750196,0.005723342796563665,7,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Autism S
TRAPPC9,9,13,0.0002983036629750196,0.0,7,5,17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 3, Autism 2"
TRIM33,5,6,0.000810319227787601,0.0008575442932339521,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Autism 3
TRIM8,7,17,0.00014958942057485328,0.00025933597628485257,6,15,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
TRIO,20,2,0.00039321494191624375,0.0,9,6,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 1
TRIP12,33,1,0.001355697303488041,0.0,12,12,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 1
TRMT10A,2,0,0.0009433670364729625,0.0,6,4,323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 2
TRMT44,0,0,0.0,0.0,157,335,458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 4
TRPC6,5,24,4.577348182381112e-05,2.1697339568868073e-05,1,6,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Autism 2
TRPM1,0,1,0.0,0.0,3,57,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 4, Autism 2"
TRPM6,1,4,0.0,3.478755594237645e-05,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 3
TRRAP,19,34,0.002305256547694653,0.0013420548843697255,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,"Autism 3, Autism S"
TSC1,13,4,0.00042299879062850473,1.299991974081767e-05,1,1,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 2, Autism 1"
TSC2,14,9,0.0004550893052353537,0.0020306711140599632,1,1,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Epilepsy 2, Autism 1"
TSEN15,3,3,0.0,1.1001364856827551e-05,10,10,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Epilepsy 2
