HPO,parent,HPO_name
HP:0032784,HP:0032740,Focal aware autonomic seizure with palpitations/tachycardia/bradycardia/asystole
HP:0032784,HP:0032740,Focal aware autonomic seizure with palpitations/tachycardia/bradycardia/asystole
HP:0032784,HP:0032740,Focal aware autonomic seizure with palpitations/tachycardia/bradycardia/asystole
HP:0032784,HP:0032740,Focal aware autonomic seizure with palpitations/tachycardia/bradycardia/asystole
HP:0032784,HP:0032740,Focal aware autonomic seizure with palpitations/tachycardia/bradycardia/asystole
HP:0032784,HP:0032740,Focal aware autonomic seizure with palpitations/tachycardia/bradycardia/asystole
HP:0032784,HP:0032740,Focal aware autonomic seizure with palpitations/tachycardia/bradycardia/asystole
HP:0032761,HP:0032740,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032740,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032740,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032740,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032740,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032740,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032740,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032740,Focal aware autonomic seizure with pallor/flushing
HP:0032770,HP:0032740,Focal aware autonomic seizure with erection
HP:0032770,HP:0032740,Focal aware autonomic seizure with erection
HP:0032770,HP:0032740,Focal aware autonomic seizure with erection
HP:0032770,HP:0032740,Focal aware autonomic seizure with erection
HP:0032770,HP:0032740,Focal aware autonomic seizure with erection
HP:0032770,HP:0032740,Focal aware autonomic seizure with erection
HP:0032770,HP:0032740,Focal aware autonomic seizure with erection
HP:0032770,HP:0032740,Focal aware autonomic seizure with erection
HP:0032781,HP:0032740,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032781,HP:0032740,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032781,HP:0032740,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032781,HP:0032740,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032781,HP:0032740,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032781,HP:0032740,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032781,HP:0032740,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032781,HP:0032740,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032768,HP:0032740,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032740,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032740,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032740,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032740,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032740,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032740,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032740,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032769,HP:0032740,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032740,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032740,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032740,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032740,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032740,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032740,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032740,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032783,HP:0032740,Focal aware autonomic seizure with piloerection
HP:0032783,HP:0032740,Focal aware autonomic seizure with piloerection
HP:0032783,HP:0032740,Focal aware autonomic seizure with piloerection
HP:0032783,HP:0032740,Focal aware autonomic seizure with piloerection
HP:0032783,HP:0032740,Focal aware autonomic seizure with piloerection
HP:0032783,HP:0032740,Focal aware autonomic seizure with piloerection
HP:0032783,HP:0032740,Focal aware autonomic seizure with piloerection
HP:0032783,HP:0032740,Focal aware autonomic seizure with piloerection
HP:0032776,HP:0032740,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032740,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032740,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032740,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032740,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032740,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032740,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032740,Focal aware autonomic seizure with lacrimation
HP:0032785,HP:0032740,Focal aware autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena
HP:0032785,HP:0032740,Focal aware autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena
HP:0032785,HP:0032740,Focal aware autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena
HP:0032785,HP:0032740,Focal aware autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena
HP:0032785,HP:0032740,Focal aware autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena
HP:0032785,HP:0032740,Focal aware autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena
HP:0032785,HP:0032740,Focal aware autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena
HP:0032785,HP:0032740,Focal aware autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena
HP:0032779,HP:0032763,Focal impaired awareness autonomic seizure with pupillary dilation/constriction
HP:0032779,HP:0032763,Focal impaired awareness autonomic seizure with pupillary dilation/constriction
HP:0032779,HP:0032763,Focal impaired awareness autonomic seizure with pupillary dilation/constriction
HP:0032779,HP:0032763,Focal impaired awareness autonomic seizure with pupillary dilation/constriction
HP:0032779,HP:0032763,Focal impaired awareness autonomic seizure with pupillary dilation/constriction
HP:0032779,HP:0032763,Focal impaired awareness autonomic seizure with pupillary dilation/constriction
HP:0032779,HP:0032763,Focal impaired awareness autonomic seizure with pupillary dilation/constriction
HP:0032779,HP:0032763,Focal impaired awareness autonomic seizure with pupillary dilation/constriction
HP:0032779,HP:0032763,Focal impaired awareness autonomic seizure with pupillary dilation/constriction
HP:0032779,HP:0032763,Focal impaired awareness autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032763,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032763,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032763,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032763,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032763,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032763,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032763,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032768,HP:0032763,Focal aware autonomic seizure with pupillary dilation/constriction
HP:0032769,HP:0032766,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032766,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032766,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032766,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032766,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032766,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032766,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032769,HP:0032766,Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032775,HP:0032766,Focal impaired awareness autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032775,HP:0032766,Focal impaired awareness autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032775,HP:0032766,Focal impaired awareness autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032775,HP:0032766,Focal impaired awareness autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032775,HP:0032766,Focal impaired awareness autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032775,HP:0032766,Focal impaired awareness autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032775,HP:0032766,Focal impaired awareness autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032775,HP:0032766,Focal impaired awareness autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032775,HP:0032766,Focal impaired awareness autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032775,HP:0032766,Focal impaired awareness autonomic seizure with hypoventilation/hyperventilation/altered respiration
HP:0032776,HP:0032771,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032771,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032771,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032771,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032771,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032771,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032771,Focal aware autonomic seizure with lacrimation
HP:0032776,HP:0032771,Focal aware autonomic seizure with lacrimation
HP:0032782,HP:0032771,Focal impaired awareness autonomic seizure with lacrimation
HP:0032782,HP:0032771,Focal impaired awareness autonomic seizure with lacrimation
HP:0032782,HP:0032771,Focal impaired awareness autonomic seizure with lacrimation
HP:0032782,HP:0032771,Focal impaired awareness autonomic seizure with lacrimation
HP:0032782,HP:0032771,Focal impaired awareness autonomic seizure with lacrimation
HP:0032782,HP:0032771,Focal impaired awareness autonomic seizure with lacrimation
HP:0032782,HP:0032771,Focal impaired awareness autonomic seizure with lacrimation
HP:0032782,HP:0032771,Focal impaired awareness autonomic seizure with lacrimation
HP:0032782,HP:0032771,Focal impaired awareness autonomic seizure with lacrimation
HP:0032782,HP:0032771,Focal impaired awareness autonomic seizure with lacrimation
HP:0032761,HP:0032762,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032762,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032762,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032762,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032762,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032762,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032762,Focal aware autonomic seizure with pallor/flushing
HP:0032761,HP:0032762,Focal aware autonomic seizure with pallor/flushing
HP:0032777,HP:0032762,Focal impaired awareness autonomic seizure with pallor/flushing
HP:0032777,HP:0032762,Focal impaired awareness autonomic seizure with pallor/flushing
HP:0032777,HP:0032762,Focal impaired awareness autonomic seizure with pallor/flushing
HP:0032777,HP:0032762,Focal impaired awareness autonomic seizure with pallor/flushing
HP:0032777,HP:0032762,Focal impaired awareness autonomic seizure with pallor/flushing
HP:0032777,HP:0032762,Focal impaired awareness autonomic seizure with pallor/flushing
HP:0032777,HP:0032762,Focal impaired awareness autonomic seizure with pallor/flushing
HP:0032777,HP:0032762,Focal impaired awareness autonomic seizure with pallor/flushing
HP:0032777,HP:0032762,Focal impaired awareness autonomic seizure with pallor/flushing
HP:0032777,HP:0032762,Focal impaired awareness autonomic seizure with pallor/flushing
HP:0032781,HP:0032765,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032781,HP:0032765,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032781,HP:0032765,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032781,HP:0032765,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032781,HP:0032765,Focal aware autonomic seizure with urge to urinate/defecate
HP:0032781,HP:0032765,Focal aware autonomic seizure with urge to urinate/defecate
